context,questions,answers
He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .,Who is Corlys?,Corlys was a PERSON who He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .
He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .,What is Iron Throne?,Iron Throne is a ORG that He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .
Rhaenyra begrudgingly accepts match condition Viserys dismisses Otto Hightower Hand King .,Who is Viserys?,Viserys was a PERSON who Rhaenyra begrudgingly accepts match condition Viserys dismisses Otto Hightower Hand King .
Rhaenyra begrudgingly accepts match condition Viserys dismisses Otto Hightower Hand King .,Who is Otto Hightower Hand King?,Otto Hightower Hand King was a PERSON who Rhaenyra begrudgingly accepts match condition Viserys dismisses Otto Hightower Hand King .
Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Viserys?,Viserys was a PERSON who Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Otto Rhaenyra?,Otto Rhaenyra was a PERSON who Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Otto?,Otto was a PERSON who Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Hightower?,Hightower was a PERSON who Viserys first scoffs every lord council self-interested somehow Otto Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Later Viserys summons Otto Small Council chamber .,Who is Viserys?,Viserys was a PERSON who While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Later Viserys summons Otto Small Council chamber .,Who is Otto?,Otto was a PERSON who While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Later Viserys summons Otto Small Council chamber .,When did years happen?,years was a DATE that While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Later Viserys summons Otto Small Council chamber .,Who is Viserys?,Viserys was a PERSON who Later Viserys summons Otto Small Council chamber .
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Later Viserys summons Otto Small Council chamber .,Who is Otto Small Council?,Otto Small Council was a PERSON who Later Viserys summons Otto Small Council chamber .
He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .,When did five days happen?,five days was a DATE that He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .
He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .,Where is King Jaehaerys?,King Jaehaerys is a GPE that He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .
He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .,Who is Hand Otto?,Hand Otto was a PERSON who He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .
He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .,Who is Otto?,Otto was a PERSON who He immediately launches story father Baelon Targaryen died five days King Jaehaerys named Hand Otto took place wonders long took Otto start choosing interests king .
Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .,Who is Viserys?,Viserys was a PERSON who Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .
Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .,Who is Alicent?,Alicent was a PERSON who Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .
Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .,Who is Otto?,Otto was a PERSON who Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .
Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .,What is Iron Throne?,Iron Throne is a ORG that Viserys says Alicent get worst grief Aemma died realizes Otto set wife put blood Iron Throne .
Otto insists Alicent loves knows Viserys loves .,Who is Otto?,Otto was a PERSON who Otto insists Alicent loves knows Viserys loves .
Otto insists Alicent loves knows Viserys loves .,Who is Alicent?,Alicent was a PERSON who Otto insists Alicent loves knows Viserys loves .
Otto insists Alicent loves knows Viserys loves .,Who is Viserys?,Viserys was a PERSON who Otto insists Alicent loves knows Viserys loves .
Viserys n't deny says Otto 's interests longer align realm .,Who is Viserys?,Viserys was a PERSON who Viserys n't deny says Otto 's interests longer align realm .
Viserys n't deny says Otto 's interests longer align realm .,Who is Otto?,Otto was a PERSON who Viserys n't deny says Otto 's interests longer align realm .
Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .,Who is Viserys?,Viserys was a PERSON who Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .
Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .,Who is crown realm?,crown realm was a PERSON who Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .
Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .,Who is Otto?,Otto was a PERSON who Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .
He dismisses Otto Hand King removes pin office.Viserys Mellos deliver bottle moon tea Rhaenyra rid `` unwanted consequences '' whatever sexual encounters may had.With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .,Who is Otto Hand King?,Otto Hand King was a PERSON who He dismisses Otto Hand King removes pin office.
He dismisses Otto Hand King removes pin office.Viserys Mellos deliver bottle moon tea Rhaenyra rid `` unwanted consequences '' whatever sexual encounters may had.With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .,Who is Viserys Mellos?,Viserys Mellos was a PERSON who Viserys Mellos deliver bottle moon tea Rhaenyra rid `` unwanted consequences '' whatever sexual encounters may had.
He dismisses Otto Hand King removes pin office.Viserys Mellos deliver bottle moon tea Rhaenyra rid `` unwanted consequences '' whatever sexual encounters may had.With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .,Who is Otto Hightower?,Otto Hightower was a PERSON who With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .
He dismisses Otto Hand King removes pin office.Viserys Mellos deliver bottle moon tea Rhaenyra rid `` unwanted consequences '' whatever sexual encounters may had.With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .,Where is Viserys?,Viserys is a GPE that With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .
He dismisses Otto Hand King removes pin office.Viserys Mellos deliver bottle moon tea Rhaenyra rid `` unwanted consequences '' whatever sexual encounters may had.With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .,Who is Lyonel Strong Hand King?,Lyonel Strong Hand King was a PERSON who With Otto Hightower dismissed Viserys appoints Lord Lyonel Strong Hand King .
He later sails Driftmark seat House Velaryon discuss marriage alliance Rhaenyra Ser Laenor Velaryon eldest son Lord Corlys Velaryon .,What is Driftmark?,Driftmark is a ORG that He later sails Driftmark seat House Velaryon discuss marriage alliance Rhaenyra Ser Laenor Velaryon eldest son Lord Corlys Velaryon .
He later sails Driftmark seat House Velaryon discuss marriage alliance Rhaenyra Ser Laenor Velaryon eldest son Lord Corlys Velaryon .,What is House Velaryon?,House Velaryon is a ORG that He later sails Driftmark seat House Velaryon discuss marriage alliance Rhaenyra Ser Laenor Velaryon eldest son Lord Corlys Velaryon .
He later sails Driftmark seat House Velaryon discuss marriage alliance Rhaenyra Ser Laenor Velaryon eldest son Lord Corlys Velaryon .,Who is Laenor Velaryon?,Laenor Velaryon was a PERSON who He later sails Driftmark seat House Velaryon discuss marriage alliance Rhaenyra Ser Laenor Velaryon eldest son Lord Corlys Velaryon .
